stage,dataset,method,cell,seed,mae,rmse,r2,mae_raw,raw_pvr,proj_pvr,accept_rate,k0_labelfree,n_refine_iters
e4,nasa,no_anchor,B0006,42,2.1589411174790802,2.5069616917324384,0.9601877982823864,3.336879253387451,41.07142857142857,0.0,20.726495726495727,0.6,14.0
e4,nasa,no_projection,B0006,42,2.04154764931587,2.3605902989020247,0.9647010297234324,12.101048469543457,76.78571428571429,0.0,4.700854700854701,0.6,14.0
e4,nasa,direct_proj,B0006,42,1.9867688026598407,2.2941660135630673,0.9666596247195314,12.698317527770996,85.71428571428571,0.0,,,
e1,nasa,direct,B0007,42,19.08059310913086,20.338337683702868,-5.42539644241333,19.08059310913086,98.21428571428571,,,,
e2,nasa,coral,B0007,42,14.714845657348633,16.616631947401093,-3.288990020751953,14.714845657348633,95.23809523809523,,,,
e2,nasa,self_train,B0007,42,15.832527160644531,17.276004374520095,-3.6361303329467773,15.832527160644531,95.83333333333334,,,,
e2,nasa,dann,B0007,42,16.61289405822754,17.723321341801757,-3.879319667816162,16.61289405822754,98.80952380952381,,,,
e3,nasa,hipif,B0007,42,2.3849821286903485,2.594011839204596,0.8954767473806664,17.37244987487793,92.85714285714286,0.0,10.897435897435898,0.6,14.0
e4,nasa,no_gate,B0007,42,2.369788190538432,2.5517155161805465,0.8988575389277065,7.392977714538574,86.90476190476191,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,42,2.3688457842228066,2.5430251713597567,0.8995452849722014,13.901117324829102,88.69047619047619,0.0,10.042735042735043,0.6,14.0
e4,nasa,no_projection,B0007,42,2.4252852757168872,2.6500631391764147,0.8909108768760097,18.79690170288086,95.83333333333334,0.0,8.76068376068376,0.6,14.0
e4,nasa,direct_proj,B0007,42,2.4406384357678985,2.696747860580574,0.8870334946745435,19.08059310913086,98.21428571428571,0.0,,,
e1,nasa,direct,B0018,42,12.971304893493652,13.95926625944047,-2.273944139480591,12.971304893493652,90.9090909090909,,,,
e2,nasa,coral,B0018,42,14.263235092163086,16.556768613291137,-3.6057167053222656,14.263235092163086,81.06060606060606,,,,
e2,nasa,self_train,B0018,42,9.862164497375488,10.839127932446296,-0.9739437103271484,9.862164497375488,93.18181818181817,,,,
e2,nasa,dann,B0018,42,6.754598140716553,8.466624989244304,-0.20438885688781738,6.754598140716553,62.878787878787875,,,,
e3,nasa,hipif,B0018,42,2.5870575731331056,3.0789767435187536,0.8407208748005032,11.574737548828125,85.60606060606061,0.0,7.936507936507936,0.6,14.0
e4,nasa,no_gate,B0018,42,2.3470770282581204,2.801785374189318,0.8681088143550517,2.2371442317962646,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,42,2.253458873446178,2.6214629409935317,0.8845394851271237,5.836477756500244,65.9090909090909,0.0,9.325396825396826,0.6,14.0
e4,nasa,no_projection,B0018,42,2.5041733942006705,2.977974705335528,0.8509993874551238,12.117647171020508,89.39393939393939,0.0,7.142857142857142,0.6,14.0
e4,nasa,direct_proj,B0018,42,2.3046293738548775,2.808125028338442,0.8675112735939243,12.971304893493652,90.9090909090909,0.0,,,
e1,nasa,direct,B0005,123,14.437105178833008,17.826170912026104,-2.5267672538757324,14.437105178833008,81.54761904761905,,,,
e2,nasa,coral,B0005,123,33.433963775634766,34.99681207579842,-12.593072891235352,33.433963775634766,97.61904761904762,,,,
e2,nasa,self_train,B0005,123,11.927099227905273,14.658398696438503,-1.384699821472168,11.927099227905273,79.16666666666666,,,,
e2,nasa,dann,B0005,123,18.809309005737305,20.352131559942393,-3.5970630645751953,18.809309005737305,98.21428571428571,,,,
e3,nasa,hipif,B0005,123,2.710586219985109,2.909736993230994,0.9060345662886787,15.022363662719727,89.28571428571429,0.0,9.401709401709402,0.6,14.0
e4,nasa,no_gate,B0005,123,2.442970039372894,2.7350682962662547,0.9169772714564121,3.9775142669677734,52.976190476190474,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,123,2.6958884837082597,2.896945699536954,0.9068589002961749,12.850666999816895,86.90476190476191,0.0,11.11111111111111,0.6,14.0
e4,nasa,no_projection,B0005,123,2.7172179935307854,2.917589505079826,0.9055267126086985,14.367451667785645,81.54761904761905,0.0,10.47008547008547,0.6,14.0
e4,nasa,direct_proj,B0005,123,2.729572644904601,2.911046912937296,0.9059499436031161,14.437105178833008,81.54761904761905,0.0,,,
e1,nasa,direct,B0006,123,13.537703514099121,17.336024637849953,-0.9037933349609375,13.537703514099121,79.76190476190477,,,,
e2,nasa,coral,B0006,123,14.019822120666504,16.686857175411376,-0.7638834714889526,14.019822120666504,99.40476190476191,,,,
e2,nasa,self_train,B0006,123,11.304534912109375,13.970279754917726,-0.23632025718688965,11.304534912109375,75.59523809523809,,,,
e2,nasa,dann,B0006,123,12.054722785949707,15.180958536113433,-0.4598867893218994,12.054722785949707,76.19047619047619,,,,
e3,nasa,hipif,B0006,123,2.440832189442333,2.853482898584567,0.9484211863636894,10.648615837097168,68.45238095238095,0.0,10.897435897435898,0.6,14.0
e4,nasa,no_gate,B0006,123,2.3760272507583657,2.8249045331270493,0.949449162911811,4.127440452575684,51.19047619047619,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,123,2.5882158454586035,3.1258762378947655,0.9381037470414056,4.382747173309326,47.61904761904761,0.0,11.324786324786325,0.6,14.0
e4,nasa,no_projection,B0006,123,2.2148698064826755,2.5210663843457946,0.9597385544530099,13.277010917663574,80.35714285714286,0.0,8.974358974358974,0.6,14.0
e4,nasa,direct_proj,B0006,123,2.2201274573696583,2.5273252785534304,0.9595383971446116,13.537703514099121,79.76190476190477,0.0,,,
e1,nasa,direct,B0007,123,17.393173217773438,19.787811010811918,-5.082253932952881,17.393173217773438,93.45238095238095,,,,
e2,nasa,coral,B0007,123,13.923842430114746,16.15933428309026,-3.0561680793762207,13.923842430114746,97.61904761904762,,,,
e2,nasa,self_train,B0007,123,14.370182991027832,15.994952359308936,-2.974064588546753,14.370182991027832,96.42857142857143,,,,
e2,nasa,dann,B0007,123,18.7279052734375,19.77929755002097,-5.07702112197876,18.7279052734375,98.80952380952381,,,,
e3,nasa,hipif,B0007,123,2.239792383785828,2.406799335700524,0.9100194229438792,15.648378372192383,91.66666666666666,0.0,15.598290598290598,0.6,14.0
e4,nasa,no_gate,B0007,123,1.9947435976092063,2.1893453865554564,0.9255443655219193,5.957204341888428,78.57142857142857,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,123,2.2103404112784326,2.3791683666364682,0.9120735858770505,9.71126937866211,92.26190476190477,0.0,15.384615384615385,0.6,14.0
e4,nasa,no_projection,B0007,123,2.203061842066409,2.3789691170408904,0.9120883125093483,16.426097869873047,92.85714285714286,0.0,14.316239316239315,0.6,14.0
e4,nasa,direct_proj,B0007,123,2.2347788313424792,2.3943327234298755,0.9109491620800209,17.393173217773438,93.45238095238095,0.0,,,
e1,nasa,direct,B0018,123,13.382375717163086,15.608247855638597,-3.093118667602539,13.382375717163086,91.66666666666666,,,,
e2,nasa,coral,B0018,123,13.805747985839844,16.462802457239587,-3.553586483001709,13.805747985839844,84.0909090909091,,,,
e2,nasa,self_train,B0018,123,9.841460227966309,11.39430828222884,-1.181333065032959,9.841460227966309,89.39393939393939,,,,
e2,nasa,dann,B0018,123,11.949292182922363,13.212387537770839,-1.9329771995544434,11.949292182922363,98.48484848484848,,,,
e3,nasa,hipif,B0018,123,2.0345150509858185,2.3259575850429957,0.9091029839626283,11.884869575500488,88.63636363636364,0.0,15.079365079365079,0.6,14.0
e4,nasa,no_gate,B0018,123,2.376644770256007,2.867302891111387,0.8618683530728426,2.2095072269439697,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,123,1.960855453898052,2.241586243720423,0.915577744656265,5.991520881652832,81.81818181818183,0.0,15.873015873015872,0.6,14.0
e4,nasa,no_projection,B0018,123,1.975270017917101,2.255510989282605,0.9145256238946227,12.738487243652344,90.9090909090909,0.0,14.285714285714285,0.6,14.0
e4,nasa,direct_proj,B0018,123,2.080292389021149,2.3436082929980255,0.9077181915328717,13.382375717163086,91.66666666666666,0.0,,,
e1,nasa,direct,B0005,2024,15.255281448364258,17.654984744488594,-2.4593567848205566,15.255281448364258,91.66666666666666,,,,
e2,nasa,coral,B0005,2024,35.68259811401367,37.093978714016885,-14.271000862121582,35.68259811401367,100.0,,,,
e2,nasa,self_train,B0005,2024,8.628718376159668,11.03807967360534,-0.35222113132476807,8.628718376159668,65.47619047619048,,,,
e2,nasa,dann,B0005,2024,8.045186042785645,9.735511382807049,-0.05190908908843994,8.045186042785645,55.35714285714286,,,,
e3,nasa,hipif,B0005,2024,2.58309382395228,2.8312518805626947,0.9110353105222715,14.938551902770996,91.66666666666666,0.0,6.837606837606838,0.6,14.0
e4,nasa,no_gate,B0005,2024,2.4527113359901973,2.68209019165476,0.9201624120710267,5.70255184173584,72.02380952380952,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,2024,2.5707901896068557,2.8256508241797063,0.9113869594563422,12.463278770446777,88.69047619047619,0.0,6.837606837606838,0.6,14.0
e4,nasa,no_projection,B0005,2024,2.582356021452137,2.8266572733941784,0.9113238232703023,15.079331398010254,91.66666666666666,0.0,6.623931623931624,0.6,14.0
e4,nasa,direct_proj,B0005,2024,2.58548795684694,2.833060468424329,0.9109216139276558,15.255281448364258,91.66666666666666,0.0,,,
e1,nasa,direct,B0006,2024,12.799299240112305,15.313292689144241,-0.4854496717453003,12.799299240112305,91.07142857142857,,,,
e2,nasa,coral,B0006,2024,11.764904022216797,14.564780912103625,-0.34378159046173096,11.764904022216797,98.80952380952381,,,,
e2,nasa,self_train,B0006,2024,7.507197856903076,9.14514778597611,0.47021186351776123,7.507197856903076,60.11904761904761,,,,
e2,nasa,dann,B0006,2024,9.830390930175781,11.026065807769589,0.22987371683120728,9.830390930175781,35.714285714285715,,,,
e3,nasa,hipif,B0006,2024,2.2593603693008504,2.5951752569880866,0.9573367256125179,10.814826965332031,80.35714285714286,0.0,6.196581196581197,0.6,14.0
e4,nasa,no_gate,B0006,2024,2.1241484919576403,2.4796537219766224,0.9610504114610277,3.4535181522369385,50.595238095238095,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,2024,2.4072234390194702,2.818867548298006,0.9496649921867991,6.553035736083984,71.42857142857143,0.0,9.615384615384617,0.6,14.0
e4,nasa,no_projection,B0006,2024,2.2837092651762942,2.628801546963551,0.9562239669234627,10.958982467651367,79.16666666666666,0.0,5.769230769230769,0.6,14.0
e4,nasa,direct_proj,B0006,2024,2.1396684632233693,2.4631355508905126,0.9615676071021019,12.799299240112305,91.07142857142857,0.0,,,
e1,nasa,direct,B0007,2024,15.459617614746094,17.21021669932981,-3.600888252258301,15.459617614746094,94.04761904761905,,,,
e2,nasa,coral,B0007,2024,12.695478439331055,14.08594291631898,-2.0820584297180176,12.695478439331055,96.42857142857143,,,,
e2,nasa,self_train,B0007,2024,9.038763046264648,10.508906991674632,-0.715474009513855,9.038763046264648,87.5,,,,
e2,nasa,dann,B0007,2024,6.453165054321289,7.914482805966382,0.026997148990631104,6.453165054321289,55.952380952380956,,,,
e3,nasa,hipif,B0007,2024,2.0607251554629817,2.268007184654376,0.9200979613681687,14.213252067565918,88.69047619047619,0.0,9.82905982905983,0.6,14.0
e4,nasa,no_gate,B0007,2024,2.1316823621857135,2.2795811003264417,0.9192803809881096,7.193263530731201,78.57142857142857,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,2024,2.0608906952151593,2.2563254474308656,0.9209189383257094,11.002817153930664,82.14285714285714,0.0,11.324786324786325,0.6,14.0
e4,nasa,no_projection,B0007,2024,2.2051313455629726,2.3523683689530195,0.9140433126179442,15.121346473693848,92.85714285714286,0.0,8.11965811965812,0.6,14.0
e4,nasa,direct_proj,B0007,2024,2.286124379248825,2.4266719569572746,0.9085273731834744,15.459617614746094,94.04761904761905,0.0,,,
e1,nasa,direct,B0018,2024,12.361408233642578,13.781285430793456,-2.190990447998047,12.361408233642578,87.12121212121212,,,,
e2,nasa,coral,B0018,2024,12.159822463989258,14.452591311937207,-2.509437322616577,12.159822463989258,81.81818181818183,,,,
e2,nasa,self_train,B0018,2024,4.41294002532959,5.73132409367148,0.4481056332588196,4.41294002532959,53.78787878787878,,,,
e2,nasa,dann,B0018,2024,5.399654865264893,5.976246544957235,0.39992839097976685,5.399654865264893,43.93939393939394,,,,
e3,nasa,hipif,B0018,2024,1.8577415100596508,2.08766287011462,0.926773752519527,10.366324424743652,81.81818181818183,0.0,7.142857142857142,0.6,14.0
e4,nasa,no_gate,B0018,2024,2.6788525113683224,3.2384540264849404,0.8237936655081808,2.6110267639160156,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,2024,1.8448818280353514,2.1022612235254217,0.9257460768535866,7.023098945617676,72.72727272727273,0.0,7.341269841269842,0.6,14.0
e4,nasa,no_projection,B0018,2024,1.8799247707446365,2.0950616693084676,0.9262537965728559,12.108856201171875,87.12121212121212,0.0,5.753968253968254,0.6,14.0
e4,nasa,direct_proj,B0018,2024,1.8322379702976468,2.08557091759353,0.9269204324120727,12.361408233642578,87.12121212121212,0.0,,,
e1,nasa,direct,B0005,7,13.935994148254395,16.893161523231818,-2.1672513484954834,13.935994148254395,86.90476190476191,,,,
e2,nasa,coral,B0005,7,32.34711837768555,33.9365216249397,-11.78189754486084,32.34711837768555,98.80952380952381,,,,
e2,nasa,self_train,B0005,7,13.587352752685547,15.624046845927914,-1.7092416286468506,13.587352752685547,92.85714285714286,,,,
e2,nasa,dann,B0005,7,15.434062004089355,16.73504061759804,-2.1082375049591064,15.434062004089355,98.21428571428571,,,,
e3,nasa,hipif,B0005,7,2.565483793687364,2.8208379016549623,0.9116885710196442,12.097515106201172,80.95238095238095,0.0,12.179487179487179,0.6,14.0
e4,nasa,no_gate,B0005,7,2.4557916980857435,2.7041788428199163,0.9188419744480876,4.050349712371826,55.35714285714286,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,7,2.5388943825901498,2.7859417310649284,0.9138600314006217,7.970668792724609,77.38095238095238,0.0,14.529914529914532,0.6,14.0
e4,nasa,no_projection,B0005,7,2.5858647749749557,2.8256338863004613,0.9113880218045056,12.167277336120605,79.16666666666666,0.0,13.034188034188036,0.6,14.0
e4,nasa,direct_proj,B0005,7,2.566049495493254,2.8243496451483865,0.9114685511956987,13.935994148254395,86.90476190476191,0.0,,,
e1,nasa,direct,B0006,7,12.196998596191406,15.961532126099298,-0.613875150680542,12.196998596191406,76.19047619047619,,,,
e2,nasa,coral,B0006,7,12.572958946228027,15.687341453693344,-0.5589044094085693,12.572958946228027,93.45238095238095,,,,
e2,nasa,self_train,B0006,7,12.972855567932129,15.828970913815898,-0.5871798992156982,12.972855567932129,80.95238095238095,,,,
e2,nasa,dann,B0006,7,8.025678634643555,9.957921571611577,0.3718574643135071,8.025678634643555,63.69047619047619,,,,
e3,nasa,hipif,B0006,7,2.3827462794183747,2.776054549857613,0.9511823586794795,11.404966354370117,75.0,0.0,12.393162393162394,0.6,14.0
e4,nasa,no_gate,B0006,7,2.3280179516207555,2.7991708573673617,0.9503659611264756,3.9760477542877197,55.35714285714286,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,7,2.6852131264059773,3.164613232316702,0.9365601598672527,3.5288162231445312,24.404761904761905,0.0,15.384615384615385,0.6,14.0
e4,nasa,no_projection,B0006,7,2.3208390100776985,2.686271127661549,0.9542890245464045,11.710966110229492,76.19047619047619,0.0,8.974358974358974,0.6,14.0
e4,nasa,direct_proj,B0006,7,2.3104300358079115,2.670684100906201,0.9548179592937936,12.196998596191406,76.19047619047619,0.0,,,
e1,nasa,direct,B0007,7,16.26369857788086,18.510980594984442,-4.322649955749512,16.26369857788086,94.64285714285714,,,,
e2,nasa,coral,B0007,7,14.7426118850708,16.778628352304775,-3.3730249404907227,14.7426118850708,97.02380952380952,,,,
e2,nasa,self_train,B0007,7,15.987252235412598,17.168560232273954,-3.5786428451538086,15.987252235412598,100.0,,,,
e2,nasa,dann,B0007,7,10.32993221282959,11.403936783844511,-1.0201268196105957,10.32993221282959,97.02380952380952,,,,
e3,nasa,hipif,B0007,7,2.209467489425147,2.3792762380510997,0.9120656125349138,15.23589038848877,94.04761904761905,0.0,18.37606837606838,0.6,14.0
e4,nasa,no_gate,B0007,7,2.261376757793588,2.3918681803096713,0.9111323919838396,7.1081366539001465,81.54761904761905,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,7,2.0187204058118504,2.2421466474992724,0.9219097098439415,5.920608043670654,84.52380952380952,0.0,23.076923076923077,0.6,14.0
e4,nasa,no_projection,B0007,7,2.2201544466296306,2.3931512399793218,0.9110370246663512,15.891987800598145,94.04761904761905,0.0,15.598290598290598,0.6,14.0
e4,nasa,direct_proj,B0007,7,2.1966552665003345,2.3628632672741734,0.9132746243091727,16.26369857788086,94.64285714285714,0.0,,,
e1,nasa,direct,B0018,7,11.358222007751465,13.47225871042945,-2.049487829208374,11.358222007751465,87.87878787878788,,,,
e2,nasa,coral,B0018,7,14.895626068115234,17.214312360615168,-3.978808879852295,14.895626068115234,83.33333333333334,,,,
e2,nasa,self_train,B0018,7,11.618290901184082,12.476124048142854,-1.6152031421661377,11.618290901184082,100.0,,,,
e2,nasa,dann,B0018,7,6.032973766326904,7.4978535441668495,0.05546087026596069,6.032973766326904,61.36363636363637,,,,
e3,nasa,hipif,B0018,7,1.7702567069535264,2.0173180780090725,0.9316253989204534,10.109685897827148,85.60606060606061,0.0,17.063492063492063,0.6,14.0
e4,nasa,no_gate,B0018,7,2.287048847865817,2.8277330767532374,0.8656545790315459,2.165426731109619,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,7,1.7828871037616765,2.0170674282288634,0.931642388818303,4.234303951263428,68.93939393939394,0.0,16.071428571428573,0.6,14.0
e4,nasa,no_projection,B0018,7,1.7217473037007824,1.9866966892265634,0.9336853959717727,10.583925247192383,86.36363636363636,0.0,13.690476190476192,0.6,14.0
e4,nasa,direct_proj,B0018,7,1.879386935684808,2.121799394889468,0.9243594484211254,11.358222007751465,87.87878787878788,0.0,,,
e1,nasa,direct,B0005,99,10.721170425415039,13.795740238583384,-1.1122760772705078,10.721170425415039,67.85714285714286,,,,
e2,nasa,coral,B0005,99,32.734039306640625,34.21531446794878,-11.992769241333008,32.734039306640625,98.80952380952381,,,,
e2,nasa,self_train,B0005,99,10.965237617492676,12.760168471225704,-0.8070639371871948,10.965237617492676,85.71428571428571,,,,
e2,nasa,dann,B0005,99,15.551676750183105,16.995853591586407,-2.2058753967285156,15.551676750183105,97.61904761904762,,,,
e3,nasa,hipif,B0005,99,2.377816616692411,2.6838084835147744,0.9200600827595682,6.212012767791748,61.30952380952381,0.0,22.435897435897438,0.6,14.0
e4,nasa,no_gate,B0005,99,2.761422518654414,3.074367662236854,0.8951007801527803,4.5673441886901855,50.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,99,2.3624926985037105,2.68477058042555,0.9200027584509886,4.569920063018799,63.095238095238095,0.0,25.64102564102564,0.6,14.0
e4,nasa,no_projection,B0005,99,2.452628518745198,2.746947946342925,0.9162544939674026,9.643424034118652,66.07142857142857,0.0,16.45299145299145,0.6,14.0
e4,nasa,direct_proj,B0005,99,2.5855614727399012,2.834595201313902,0.910825076236179,10.721170425415039,67.85714285714286,0.0,,,
e1,nasa,direct,B0006,99,9.39277172088623,11.832633485828966,0.11308169364929199,9.39277172088623,67.26190476190477,,,,
e2,nasa,coral,B0006,99,12.7908935546875,15.816687470487064,-0.5847175121307373,12.7908935546875,98.80952380952381,,,,
e2,nasa,self_train,B0006,99,7.938329696655273,9.247661810555268,0.4582677483558655,7.938329696655273,75.0,,,,
e2,nasa,dann,B0006,99,12.77178955078125,15.027318872639922,-0.4304865598678589,12.77178955078125,89.28571428571429,,,,
e3,nasa,hipif,B0006,99,2.63451786592667,3.09855313407309,0.9391810810665944,4.693355560302734,35.714285714285715,0.0,22.863247863247864,0.6,14.0
e4,nasa,no_gate,B0006,99,2.421124188153388,2.9543945850569084,0.9447085731054696,3.829603672027588,42.857142857142854,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,99,2.653340472420019,3.191220686274353,0.9354888954983606,3.71281361579895,26.785714285714285,0.0,26.70940170940171,0.6,14.0
e4,nasa,no_projection,B0006,99,2.60716653555675,3.144694597250168,0.9373562497276612,8.224776268005371,69.04761904761905,0.0,15.598290598290598,0.6,14.0
e4,nasa,direct_proj,B0006,99,2.537301295553694,3.0868544180514035,0.9396394628180543,9.39277172088623,67.26190476190477,0.0,,,
e1,nasa,direct,B0007,99,16.085609436035156,17.60039388042477,-3.8118691444396973,16.085609436035156,97.61904761904762,,,,
e2,nasa,coral,B0007,99,15.184041023254395,16.38170317685586,-3.1685705184936523,15.184041023254395,94.64285714285714,,,,
e2,nasa,self_train,B0007,99,12.11738109588623,13.002847799744497,-1.626310110092163,12.11738109588623,97.61904761904762,,,,
e2,nasa,dann,B0007,99,7.549327850341797,9.138354418842322,-0.297194242477417,7.549327850341797,77.97619047619048,,,,
e3,nasa,hipif,B0007,99,2.2426483858485704,2.4112891399998393,0.9096833982528911,11.089759826660156,94.04761904761905,0.0,36.53846153846153,0.6,14.0
e4,nasa,no_gate,B0007,99,2.2234674300895785,2.4047599829413904,0.9101718447864098,7.691075801849365,86.30952380952381,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,99,2.2442165540908263,2.420853215148583,0.9089655184942266,8.349306106567383,92.26190476190477,0.0,35.8974358974359,0.6,14.0
e4,nasa,no_projection,B0007,99,2.2814960067142116,2.469298064028675,0.9052855939976839,15.301399230957031,95.83333333333334,0.0,27.136752136752136,0.6,14.0
e4,nasa,direct_proj,B0007,99,2.3675968036996244,2.590385613079361,0.8957687738240061,16.085609436035156,97.61904761904762,0.0,,,
e1,nasa,direct,B0018,99,7.981004238128662,9.175577953127846,-0.4145324230194092,7.981004238128662,85.60606060606061,,,,
e2,nasa,coral,B0018,99,13.516363143920898,15.831016826154913,-3.2107911109924316,13.516363143920898,84.0909090909091,,,,
e2,nasa,self_train,B0018,99,6.113959312438965,6.9745530398873,0.18270504474639893,6.113959312438965,81.81818181818183,,,,
e2,nasa,dann,B0018,99,11.9898681640625,12.727507254681443,-1.7216529846191406,11.9898681640625,96.21212121212122,,,,
e3,nasa,hipif,B0018,99,2.087158979701823,2.4294541962299205,0.9008338447413683,4.257127285003662,53.03030303030303,0.0,22.42063492063492,0.6,14.0
e4,nasa,no_gate,B0018,99,2.534417209070252,2.9916768454109395,0.8496250814959252,2.466188430786133,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,99,1.9231711521000185,2.2653103364967846,0.9137813024465015,2.657876491546631,40.909090909090914,0.0,24.801587301587304,0.6,14.0
e4,nasa,no_projection,B0018,99,1.9277720188227028,2.210067722071303,0.9179351446731024,7.634331703186035,80.3030303030303,0.0,21.428571428571427,0.6,14.0
e4,nasa,direct_proj,B0018,99,2.131259281341632,2.534582129153119,0.8920658734179814,7.981004238128662,85.60606060606061,0.0,,,
e1,nasa,direct,B0005,256,14.246695518493652,16.89495167468211,-2.1679229736328125,14.246695518493652,88.69047619047619,,,,
e2,nasa,coral,B0005,256,29.280977249145508,30.762673844300032,-9.502890586853027,29.280977249145508,99.40476190476191,,,,
e2,nasa,self_train,B0005,256,12.809184074401855,15.182330472273877,-1.558218002319336,12.809184074401855,88.09523809523809,,,,
e2,nasa,dann,B0005,256,9.538198471069336,11.375320597731383,-0.4361109733581543,9.538198471069336,75.59523809523809,,,,
e3,nasa,hipif,B0005,256,2.674468849325715,2.8753849965492,0.9082401581878504,13.524530410766602,82.73809523809523,0.0,9.401709401709402,0.6,14.0
e4,nasa,no_gate,B0005,256,2.6127025042347003,2.8256964820611747,0.9113840957504982,4.6829400062561035,69.04761904761905,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,256,2.6059635349717176,2.8256352356476193,0.9113879371733367,8.247267723083496,76.19047619047619,0.0,10.683760683760683,0.6,14.0
e4,nasa,no_projection,B0005,256,2.6738831615508474,2.8699070697511777,0.9085894504680657,13.907062530517578,87.5,0.0,8.76068376068376,0.6,14.0
e4,nasa,direct_proj,B0005,256,2.7241168667377895,2.897578733861791,0.906818189864325,14.246695518493652,88.69047619047619,0.0,,,
e1,nasa,direct,B0006,256,13.1857328414917,16.723675895245602,-0.7716759443283081,13.1857328414917,79.76190476190477,,,,
e2,nasa,coral,B0006,256,13.855901718139648,15.638741028205104,-0.5492602586746216,13.855901718139648,98.21428571428571,,,,
e2,nasa,self_train,B0006,256,11.007946014404297,13.699247152985953,-0.18881475925445557,11.007946014404297,80.35714285714286,,,,
e2,nasa,dann,B0006,256,8.282033920288086,10.272677386923078,0.3315204977989197,8.282033920288086,43.452380952380956,,,,
e3,nasa,hipif,B0006,256,2.3925975106624864,2.789314453168699,0.9507148871967507,12.711576461791992,75.59523809523809,0.0,7.6923076923076925,0.6,14.0
e4,nasa,no_gate,B0006,256,2.258367735995195,2.624677433689702,0.9563612125090992,4.392436981201172,68.45238095238095,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,256,2.41540481452975,2.8274111815795244,0.9493594116335962,8.084394454956055,72.61904761904762,0.0,9.82905982905983,0.6,14.0
e4,nasa,no_projection,B0006,256,2.3108982073874356,2.6726177359624206,0.9547525099917903,13.096494674682617,79.76190476190477,0.0,4.914529914529915,0.6,14.0
e4,nasa,direct_proj,B0006,256,2.3062016556793723,2.665314431951781,0.9549994623799378,13.1857328414917,79.76190476190477,0.0,,,
e1,nasa,direct,B0007,256,17.25638771057129,18.99524267770132,-4.6047821044921875,17.25638771057129,98.21428571428571,,,,
e2,nasa,coral,B0007,256,15.376255989074707,17.261643170659386,-3.6284260749816895,15.376255989074707,94.04761904761905,,,,
e2,nasa,self_train,B0007,256,15.274189949035645,16.980912207373645,-3.4791030883789062,15.274189949035645,94.04761904761905,,,,
e2,nasa,dann,B0007,256,15.959280967712402,16.98247297738861,-3.479926586151123,15.959280967712402,98.80952380952381,,,,
e3,nasa,hipif,B0007,256,2.2046057160396173,2.3692246471843377,0.9128070257700818,16.668039321899414,95.83333333333334,0.0,16.45299145299145,0.6,14.0
e4,nasa,no_gate,B0007,256,2.016553861392078,2.210309676951321,0.9241116241433665,6.387176513671875,76.78571428571429,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,256,2.240936804672412,2.3951154766449627,0.910890927714406,10.5462064743042,95.23809523809523,0.0,16.88034188034188,0.6,14.0
e4,nasa,no_projection,B0007,256,2.2341062494761936,2.392512000397216,0.9110845444879765,17.187368392944336,97.61904761904762,0.0,11.752136752136751,0.6,14.0
e4,nasa,direct_proj,B0007,256,2.2818561600894554,2.426791860193874,0.9085183335314949,17.25638771057129,98.21428571428571,0.0,,,
e1,nasa,direct,B0018,256,12.653326034545898,14.47907299130369,-2.5223100185394287,12.653326034545898,95.45454545454545,,,,
e2,nasa,coral,B0018,256,13.595248222351074,15.895962069262177,-3.245410442352295,13.595248222351074,82.57575757575758,,,,
e2,nasa,self_train,B0018,256,10.042511940002441,11.4451691810566,-1.200850248336792,10.042511940002441,87.12121212121212,,,,
e2,nasa,dann,B0018,256,6.013053894042969,7.549501455659434,0.042403340339660645,6.013053894042969,56.81818181818182,,,,
e3,nasa,hipif,B0018,256,1.811634089325789,2.1062254227830413,0.925465774029077,12.032845497131348,93.93939393939394,0.0,15.079365079365079,0.6,14.0
e4,nasa,no_gate,B0018,256,2.2954513053806256,2.685463524449811,0.8788329427354008,2.274528980255127,0.0,0.0,100.0,0.6,14.0
