stage,dataset,method,cell,seed,mae,rmse,r2,mae_raw,raw_pvr,proj_pvr,pvr_I1,pvr_I2,pvr_I3,pvr_I4,pvr_all
e5,nasa,drop_I2,B0007,42,2.3685164288051364,2.5399004400308844,0.8997919999090095,16.316993713378906,91.66666666666666,0.0,0.0,10.714285714285714,0.0,91.07142857142857,93.45238095238095
e5,nasa,drop_I3,B0007,42,2.483517413912704,2.7449559095468685,0.8829585336429445,17.59696388244629,97.02380952380952,0.0,0.0,11.904761904761903,2.976190476190476,94.04761904761905,99.40476190476191
e5,nasa,drop_I4,B0007,42,2.2559295093351874,2.4251096408364674,0.9086451172863741,6.828749656677246,85.71428571428571,0.0,0.0,23.214285714285715,0.0,82.14285714285714,86.30952380952381
e6,nasa,calib_H0,B0007,42,2.426993728742937,2.9781406697645174,0.8622284885554219,6.62591028213501,1.7857142857142856,0.0,,,,,
e6,nasa,calib_H1,B0007,42,2.404345391157438,2.6194495571707663,0.8934167184568487,17.004196166992188,92.85714285714286,0.0,,,,,
e6,nasa,calib_H2,B0007,42,2.3976211579490827,2.6236902503386785,0.8930713383679625,16.728063583374023,92.85714285714286,0.0,,,,,
e5,nasa,drop_I1,B0018,42,2.3500930551971506,2.6926735021964747,0.8781814466176032,9.783288955688477,84.84848484848484,0.0,0.0,16.666666666666664,0.0,84.0909090909091,88.63636363636364
e5,nasa,drop_I2,B0018,42,2.330956103055062,2.7549501427880436,0.872481401173385,9.531296730041504,81.06060606060606,0.0,0.0,15.909090909090908,0.0,79.54545454545455,87.87878787878788
e5,nasa,drop_I3,B0018,42,2.5430591171297348,3.052615976706292,0.8434365472348058,10.788674354553223,85.60606060606061,0.0,0.0,20.454545454545457,0.0,85.60606060606061,93.18181818181817
e5,nasa,drop_I4,B0018,42,2.408514080915054,2.882997995629427,0.8603519982855599,2.362879753112793,0.0,0.0,0.0,12.121212121212121,0.0,0.0,12.121212121212121
e6,nasa,calib_H0,B0018,42,6.452404757074825,6.784735248879393,0.22658630917920697,5.16658353805542,0.0,0.0,,,,,
e6,nasa,calib_H1,B0018,42,2.427443630003407,2.8435124616743557,0.8641510404882982,9.799004554748535,85.60606060606061,0.0,,,,,
e6,nasa,calib_H2,B0018,42,2.33869116881452,2.8247140391861647,0.865941294464097,10.401087760925293,84.84848484848484,0.0,,,,,
e5,nasa,drop_I1,B0005,123,2.7232991721859685,2.923991916712465,0.9051116298648152,14.77601146697998,87.5,0.0,0.0,7.142857142857142,0.0,87.5,89.28571428571429
e5,nasa,drop_I2,B0005,123,2.7110531885223343,2.9111344359907507,0.9059442881313192,14.508036613464355,87.5,0.0,0.0,3.571428571428571,0.0,87.5,88.69047619047619
e5,nasa,drop_I3,B0005,123,2.7359851463057656,2.9391478385151473,0.9041254111179592,14.804190635681152,89.28571428571429,0.0,0.0,7.142857142857142,0.0,89.28571428571429,90.47619047619048
e5,nasa,drop_I4,B0005,123,2.4507569672736107,2.6949142313384837,0.9193971223175491,4.466875076293945,52.38095238095239,0.0,0.0,11.30952380952381,0.0,50.0,58.333333333333336
e6,nasa,calib_H0,B0005,123,1.9272608214536784,2.1470496052707184,0.9488383186450524,4.7633891105651855,0.0,0.0,,,,,
e6,nasa,calib_H1,B0005,123,2.719975546877358,2.9206285289393743,0.9053297992991617,14.929754257202148,88.09523809523809,0.0,,,,,
e6,nasa,calib_H2,B0005,123,2.7189945918464478,2.915090739155562,0.9056884663724741,14.870841026306152,88.69047619047619,0.0,,,,,
e5,nasa,drop_I1,B0006,123,2.422228302820155,2.829526948274354,0.949283594038294,10.79482650756836,70.23809523809523,0.0,0.0,14.285714285714285,0.0,70.23809523809523,72.02380952380952
e5,nasa,drop_I2,B0006,123,2.4093483598680097,2.808104223058056,0.9500486481922669,10.338117599487305,70.83333333333334,0.0,0.0,10.119047619047619,0.0,70.83333333333334,70.83333333333334
e5,nasa,drop_I3,B0006,123,2.322598806222645,2.6953391502023094,0.9539798913562948,11.104214668273926,72.02380952380952,0.0,0.0,15.476190476190476,0.0,72.02380952380952,73.80952380952381
e5,nasa,drop_I4,B0006,123,2.3886822244011694,2.7874474413048103,0.9507808425393289,4.915205955505371,72.02380952380952,0.0,0.0,13.690476190476192,0.0,72.02380952380952,72.02380952380952
e6,nasa,calib_H0,B0006,123,2.4755452351335783,3.190198727472578,0.9355302070472457,3.383511781692505,0.0,0.0,,,,,
e6,nasa,calib_H1,B0006,123,2.38580994204755,2.782501266030044,0.9509553610501745,10.878728866577148,70.83333333333334,0.0,,,,,
e6,nasa,calib_H2,B0006,123,2.379644981767814,2.7713110977650017,0.9513490458259869,11.122708320617676,70.83333333333334,0.0,,,,,
e5,nasa,drop_I1,B0007,123,2.2752482573763406,2.450035831386191,0.9067575062921228,15.671636581420898,91.66666666666666,0.0,0.0,17.857142857142858,0.0,91.66666666666666,91.66666666666666
e5,nasa,drop_I2,B0007,123,2.2065418041127827,2.3748212095302788,0.9123946062309087,15.71661376953125,89.88095238095238,0.0,0.0,21.428571428571427,0.0,89.88095238095238,89.88095238095238
e5,nasa,drop_I3,B0007,123,2.293935695810498,2.4665790425574188,0.9054940651578518,15.701215744018555,91.66666666666666,0.0,0.0,20.238095238095237,0.0,91.66666666666666,91.66666666666666
e5,nasa,drop_I4,B0007,123,2.0074170781843828,2.182671110522286,0.9259976334223923,6.835569858551025,78.57142857142857,0.0,0.0,18.452380952380953,0.0,76.19047619047619,86.90476190476191
e6,nasa,calib_H0,B0007,123,4.191254469605308,4.709698816550482,0.6554476009086212,7.286087989807129,0.0,0.0,,,,,
e6,nasa,calib_H1,B0007,123,2.269253175778234,2.441361319654784,0.9074165997078167,16.08245849609375,92.26190476190477,0.0,,,,,
e6,nasa,calib_H2,B0007,123,2.2580765443933375,2.425697620822021,0.9086008130178743,16.50320816040039,92.85714285714286,0.0,,,,,
e5,nasa,drop_I1,B0018,123,2.071173478707232,2.377914665854041,0.9049967252761892,11.204669952392578,87.12121212121212,0.0,0.0,20.454545454545457,0.0,87.12121212121212,98.48484848484848
e5,nasa,drop_I2,B0018,123,1.9810554903011486,2.2629540814897964,0.9139605693486588,11.566571235656738,87.87878787878788,0.0,0.0,18.939393939393938,0.0,87.87878787878788,98.48484848484848
e5,nasa,drop_I3,B0018,123,2.0199060140673692,2.307342349547624,0.9105521061113112,11.844766616821289,88.63636363636364,0.0,0.0,16.666666666666664,0.0,88.63636363636364,96.21212121212122
e5,nasa,drop_I4,B0018,123,2.3400201322487337,2.8366434222051313,0.8648065851889681,2.23531174659729,0.0,0.0,0.0,17.424242424242426,0.0,0.0,18.181818181818183
e6,nasa,calib_H0,B0018,123,4.387038957082957,4.842079265655914,0.6060783648927465,3.4706804752349854,0.0,0.0,,,,,
e6,nasa,calib_H1,B0018,123,1.9457116331360007,2.226573665300535,0.9167047605511491,11.48935604095459,87.87878787878788,0.0,,,,,
e6,nasa,calib_H2,B0018,123,1.9688407981102625,2.2933881915785035,0.9116307460026029,11.701486587524414,90.15151515151516,0.0,,,,,
e5,nasa,drop_I1,B0005,2024,2.597936780037379,2.833988414242003,0.9108632505753642,15.071260452270508,91.66666666666666,0.0,0.0,8.928571428571429,0.0,91.66666666666666,92.26190476190477
e5,nasa,drop_I2,B0005,2024,2.5714205312335165,2.8238230081876377,0.9115015638125237,14.398365020751953,88.69047619047619,0.0,0.0,10.714285714285714,0.0,88.69047619047619,88.69047619047619
e5,nasa,drop_I3,B0005,2024,2.573485241978003,2.8295612916261788,0.9111415234783036,15.003201484680176,91.66666666666666,0.0,0.0,7.738095238095238,0.0,91.66666666666666,91.66666666666666
e5,nasa,drop_I4,B0005,2024,2.5527689794737243,2.750047761749268,0.916065380750656,6.072470664978027,75.0,0.0,0.0,5.952380952380952,0.0,75.0,75.59523809523809
e6,nasa,calib_H0,B0005,2024,1.5219998881337615,2.0280351450371077,0.9543530667301092,4.296393394470215,0.0,0.0,,,,,
e6,nasa,calib_H1,B0005,2024,2.5749454690430085,2.829858065757215,0.9111228829348609,15.101076126098633,91.66666666666666,0.0,,,,,
e6,nasa,calib_H2,B0005,2024,2.5776243641874443,2.8313028893496885,0.9110321048578051,14.7584867477417,91.66666666666666,0.0,,,,,
e5,nasa,drop_I1,B0006,2024,2.258880188512233,2.5955426526677297,0.9573246451858548,10.74968433380127,80.95238095238095,0.0,1.7857142857142856,18.452380952380953,0.0,77.97619047619048,80.95238095238095
e5,nasa,drop_I2,B0006,2024,2.3111328258496067,2.671685163438633,0.9547840814383417,9.716875076293945,75.59523809523809,0.0,1.7857142857142856,22.023809523809522,0.0,72.61904761904762,76.19047619047619
e5,nasa,drop_I3,B0006,2024,2.2402490210550785,2.5657409844527503,0.9582990044127904,11.108304977416992,81.54761904761905,0.0,1.7857142857142856,18.452380952380953,0.0,78.57142857142857,81.54761904761905
e5,nasa,drop_I4,B0006,2024,2.2327397638487163,2.578223289115232,0.9578922675611952,4.189733505249023,71.42857142857143,0.0,1.7857142857142856,23.809523809523807,0.0,68.45238095238095,73.80952380952381
e6,nasa,calib_H0,B0006,2024,3.0518371876293084,3.587511705260429,0.9184718750774405,2.3740735054016113,0.0,0.0,,,,,
e6,nasa,calib_H1,B0006,2024,2.2438581411546052,2.573043522696954,0.958061290255817,10.974784851074219,80.95238095238095,0.0,,,,,
e6,nasa,calib_H2,B0006,2024,2.2514900346842563,2.5857737452530047,0.957645277217928,10.965826988220215,80.95238095238095,0.0,,,,,
e5,nasa,drop_I1,B0007,2024,2.061100637932726,2.2639724407145287,0.9203819970717841,14.008455276489258,86.90476190476191,0.0,1.7857142857142856,21.428571428571427,0.0,82.73809523809523,90.47619047619048
e5,nasa,drop_I2,B0007,2024,2.045704121486912,2.2664388838461345,0.9202084258387002,14.214816093444824,89.28571428571429,0.0,1.7857142857142856,23.809523809523807,0.0,82.73809523809523,90.47619047619048
e5,nasa,drop_I3,B0007,2024,2.0507279834214023,2.2605231304778184,0.9206244187385305,14.007978439331055,86.90476190476191,0.0,1.7857142857142856,24.404761904761905,0.0,82.73809523809523,90.47619047619048
e5,nasa,drop_I4,B0007,2024,1.9685686963923896,2.1346091542632606,0.9292207847383209,7.165492534637451,77.38095238095238,0.0,2.380952380952381,23.214285714285715,0.0,75.0,85.71428571428571
e6,nasa,calib_H0,B0007,2024,3.8540275214421094,4.621448161330541,0.6682391156839991,5.750101089477539,0.0,0.0,,,,,
e6,nasa,calib_H1,B0007,2024,2.061373388490967,2.2657750425238414,0.9202551609941537,14.014842987060547,87.5,0.0,,,,,
e6,nasa,calib_H2,B0007,2024,2.0373486653623534,2.2477112984592114,0.9215216135126236,14.360610008239746,86.90476190476191,0.0,,,,,
e5,nasa,drop_I1,B0018,2024,1.8963098401761735,2.130020054767841,0.9237721923179105,9.966221809387207,81.81818181818183,0.0,0.0,24.242424242424242,0.0,80.3030303030303,84.84848484848484
e5,nasa,drop_I2,B0018,2024,2.291054970423858,2.5483600079811097,0.8908892335174965,9.19384765625,78.78787878787878,0.0,0.0,32.57575757575758,0.0,75.0,87.12121212121212
e5,nasa,drop_I3,B0018,2024,1.8446606059712733,2.077860967787132,0.9274597555581631,10.250086784362793,81.81818181818183,0.0,0.0,19.696969696969695,0.0,80.3030303030303,87.12121212121212
e5,nasa,drop_I4,B0018,2024,2.558385279813678,3.0747731029888916,0.8411554965476497,2.5048298835754395,0.0,0.0,0.0,10.606060606060606,0.0,0.0,10.606060606060606
e6,nasa,calib_H0,B0018,2024,2.9320744057169676,3.42133480313455,0.8033304178331174,2.585001230239868,0.0,0.0,,,,,
e6,nasa,calib_H1,B0018,2024,1.8837256759572822,2.102017244525849,0.9257633110073891,10.232871055603027,81.81818181818183,0.0,,,,,
e6,nasa,calib_H2,B0018,2024,1.8786229838786288,2.1112354967252354,0.9251107634890523,9.563522338867188,81.06060606060606,0.0,,,,,
e5,nasa,drop_I1,B0005,7,2.5728536967262903,2.8240542556851342,0.9114870686548603,12.048548698425293,81.54761904761905,0.0,0.0,4.761904761904762,0.0,81.54761904761905,82.14285714285714
e5,nasa,drop_I2,B0005,7,2.6152113600732236,2.8366849211547436,0.9106935447229022,12.323387145996094,82.14285714285714,0.0,0.0,4.166666666666666,0.0,82.14285714285714,82.73809523809523
e5,nasa,drop_I3,B0005,7,2.5630575799821225,2.821850033701829,0.9116251864041394,11.866806983947754,78.57142857142857,0.0,0.0,4.761904761904762,0.0,78.57142857142857,79.16666666666666
e5,nasa,drop_I4,B0005,7,2.6734523456076422,2.8869708503957843,0.9074992084114453,4.22794246673584,70.83333333333334,0.0,1.7857142857142856,8.928571428571429,0.0,66.07142857142857,70.83333333333334
e6,nasa,calib_H0,B0005,7,4.478967235077229,4.773867236108735,0.7470694284960384,6.073976039886475,0.0,0.0,,,,,
e6,nasa,calib_H1,B0005,7,2.5686973313718355,2.8219410316200033,0.911619486559267,12.082985877990723,80.95238095238095,0.0,,,,,
e6,nasa,calib_H2,B0005,7,2.5637479835295602,2.8224912303189713,0.9115850197979888,11.90839672088623,80.35714285714286,0.0,,,,,
e5,nasa,drop_I1,B0006,7,2.3734246057226818,2.763910587128219,0.9516085339621966,11.484403610229492,75.0,0.0,0.0,10.714285714285714,0.0,75.0,75.0
